200702;000000;1792;1792;1610;1666;307363
220210;000000;647.6;656.4;598.4;607.4;2667606
220211;000000;608.8;612;575;584.8;1772253
220214;000000;583.8;596;559.8;596;2040152
220215;000000;594.2;628.6;594.2;617.4;2076256
220216;000000;619.6;640;596;614.6;2152759
220217;000000;612.6;614.2;580;588;1613561
220218;000000;589;601.6;549.4;559.2;2196013
220221;000000;557.2;580.6;399.8;420;10781850
220222;000000;419.8;485.8;348.2;479.8;9240415
220224;000000;429.2;429.2;235;309;5102571
220225;000000;277.2;366.4;277.2;296;3471329
220329;000000;299.8;534.4;299;510;3370260
220330;000000;596;699.8;530.4;559.4;5816792
220331;000000;564;596;510.6;567;2579556
220401;000000;578;578.8;530;556.2;1238278
220404;000000;563.2;565;515;536;1117648
220405;000000;543;543.2;476.8;502.2;1303779
220406;000000;502.2;550;483;502;1799072
220407;000000;502;524.6;490;492;757546
220408;000000;506;523;486;497.8;854444
220411;000000;520.4;520.4;486;488;514762
220412;000000;489.8;490.8;454.8;468.8;529586
220413;000000;465.8;481.8;457.6;466.8;393778
220414;000000;468.4;473.6;426;430.2;562180
220415;000000;425.4;440.2;407.8;422.6;475414
220418;000000;424.4;467.4;423;426;927099
220419;000000;429.6;442.8;400.2;422;681876
220420;000000;434.6;459.6;413;437.8;1006404
220421;000000;440.4;444.4;421.6;425.4;325361
220422;000000;425.4;441;411.2;416.8;378375
220425;000000;409.6;425;360.2;370.6;843064
220426;000000;370;390;358.4;378.2;1100035
220427;000000;383;432;378.2;432;1700973
220428;000000;441.4;457;401;404;2897541
220429;000000;403;416.6;390.2;399;811832
220504;000000;404;417.8;386;386.8;635802
220505;000000;395;396;380;386;383293
220506;000000;387.8;388.8;370;374.6;325089
220511;000000;376;383.6;362.2;370;304582
220512;000000;371;371;326.4;338.4;513335
220513;000000;349.8;349.8;333.2;339;204558
220516;000000;345;355;341.2;349;284738
220517;000000;358;365;350.2;357.2;276895
220518;000000;362;384.4;355.4;375.2;563871
220519;000000;377.2;379.8;360;361.6;219465
220520;000000;363;370;349;350.2;331022
220523;000000;355.2;368.8;341;345;287436
220524;000000;349;349;324;335.6;264982
220525;000000;340.4;344.8;335.6;344.8;172799
220526;000000;346.8;364.4;345;351.4;424824
220527;000000;352;357;342.2;347;245180
220530;000000;348.8;357.8;340;340.2;254313
220531;000000;333.8;343;331.6;336;210962
220601;000000;336.4;346;331;333.4;256646
220602;000000;333;337.4;325.2;328.8;289643
220603;000000;330;330.6;303.8;307.8;567239
220606;000000;308;308;285;288;816872
220607;000000;284.8;289.2;266;280.2;756666
220608;000000;283.4;296.8;283.4;290;404245
220609;000000;285.4;288.8;275.8;279;310678
220610;000000;279.2;284.4;270.2;280;256510
220614;000000;275.2;278.8;257.4;269;349683
220615;000000;275;305;271.2;300.8;1714325
220616;000000;307.4;322.8;301.2;313.6;1300808
220617;000000;317;322.2;303;308;635276
220620;000000;309.2;315.8;302.2;310;365772
220621;000000;311;313.2;292;300;348583
220622;000000;296.4;297.8;287.4;292.8;232857
220623;000000;293;314.4;290.4;310.6;855826
220624;000000;311.4;311.8;297.8;302.8;353533
220627;000000;302.8;318.4;301;316.2;681779
220628;000000;315.8;339;315;338.4;1126839
220629;000000;339;339.4;317;324;513440
220630;000000;324;330;292;302.4;729316
220701;000000;300;308.6;292;303;333415
220704;000000;303;325;301.6;315.6;651009
220705;000000;319;321.2;308;314.8;330256
220706;000000;313.8;335.2;310.6;321;1385622
220707;000000;325;332.8;321.8;332.8;534402
220708;000000;336;341.6;323.2;328.8;458232
220711;000000;329.4;332.8;321;323;239379
220712;000000;322.8;322.8;304.2;319.8;450565
220713;000000;320.8;323.8;301;307.8;463040
220714;000000;306;312.2;297;300.8;302685
220715;000000;302.8;311.6;301;307.6;327898
220718;000000;312.4;327;306;322.2;505676
220719;000000;325;325.8;311.4;319.6;227355
220720;000000;321;326;315;315.8;430806
220721;000000;317;319;306.2;311.4;271197
220722;000000;312.8;321.2;312;318.2;203123
220725;000000;320.2;360.2;315.6;360.2;2027423
220726;000000;362.2;410;361;410;3708982
220727;000000;416;424;390;400;2141299
220728;000000;402.8;420;392.4;414.4;1925238
220729;000000;415;419.2;399;409;1173296
220801;000000;408;413;385;391;747955
220802;000000;387;390.4;365.2;365.6;734954
220803;000000;365.6;402.4;365.2;402.4;1304230
220804;000000;409.6;431.4;407;413.8;2055487
220805;000000;415.6;421.2;383.2;387.6;1288792
220808;000000;408.4;419.6;401.4;411.8;767922
220809;000000;415.8;448;402;444;2024996
220810;000000;450;482;443;461;3092018
220811;000000;455;455;405.2;407;3546439
220812;000000;404.4;425;391.2;418;1943199
220815;000000;414.2;423.8;404.4;411;738090
220816;000000;413.8;415.6;407;413.8;485142
220817;000000;425;433;416.4;419.6;975696
220818;000000;422;422;411.4;416.2;262373
220819;000000;412.8;414.8;404;414.4;355476
220822;000000;415;430.2;410.2;421.8;772951
220823;000000;426.8;447.8;419.2;447.8;1434112
220824;000000;447.8;449.6;425.2;429;866758
220825;000000;430.8;440;430;433.2;363343
220826;000000;435.2;437.6;430.4;436.8;183252
220829;000000;436;439.8;426.2;433;409401
220830;000000;433;438;425.4;429.2;572692
220831;000000;431;441;412.2;428;592451
220901;000000;429;429.8;420.2;422;291534
220902;000000;422.8;424;415;419.6;434209
220905;000000;421.6;437.4;417.6;431.6;703776
220906;000000;433.6;436;400.6;418;1013767
220907;000000;421.8;433.8;417.6;422;675657
220908;000000;421;429.8;418.2;423;403754
220909;000000;424;439.8;424;437;697536
220912;000000;437.4;473.8;430.2;468;2095870
220913;000000;469.8;474.2;455.8;461.8;1019751
220914;000000;460.8;467.6;451;464.8;672927
220915;000000;466.6;487.8;466;484.6;1315484
220916;000000;487;514.6;481;510;2599274
220919;000000;512;550.2;507;550.2;3683963
220920;000000;550;559.6;460.2;493;12843791
220921;000000;441;484.4;416;447.6;4870145
220922;000000;448.2;477.8;448.2;469.6;3117183
220923;000000;470.2;472.8;406.8;419.8;3559151
220926;000000;414;414;330.2;330.2;6703741
220927;000000;335.2;382.2;318.4;375.4;7379992
220928;000000;375;389.4;345;362;5119347
220929;000000;366.4;373.8;346.2;356;3062418
220930;000000;357.2;370;329;363.2;2943042
221003;000000;370;394.4;366;392.2;2919446
221004;000000;396.2;405.8;384.2;390.4;3638475
221005;000000;388;394;365.2;390;2567210
221006;000000;393;399;385.2;386.4;1381305
221007;000000;386.4;387.2;358.8;360.8;1533458
221010;000000;338.8;383.6;336.6;382.4;2340342
221011;000000;383.8;408.4;380.8;403.4;1678969
221012;000000;404.6;434;398;427.6;3040849
221013;000000;428;441.2;418.2;440;1963147
221014;000000;449;451.8;426.2;439;1829089
221017;000000;442.4;457.8;440.2;455.2;1735367
221018;000000;458.8;460;425.2;429.2;2212401
221019;000000;429;439.6;414;436;2582878
221020;000000;442;447;430.4;435;1195285
221021;000000;435.6;442;426;440.6;785935
221024;000000;445.6;448;433;437.6;634365
221025;000000;434.2;452.8;418.6;448.2;1280646
221026;000000;448.6;453.4;443.6;450.2;804026
221027;000000;452;456.8;438.6;446.2;942476
221028;000000;444.6;450.8;430.8;446.4;785352
221031;000000;450;455;445;453;554463
221101;000000;454.8;468.8;453.2;468.8;1509863
221102;000000;470;472;442;449.6;1263305
221103;000000;446.2;458.4;438.2;455.4;1041634
221107;000000;464.2;470.2;459;469.8;868129
221108;000000;470.4;479.6;462.4;476.2;957685
221109;000000;476.4;485.8;442.2;464;2017967
221110;000000;468;506.8;466.4;502.4;3887267
221111;000000;504.2;506.4;490;499.8;1100369
221114;000000;501.2;532;496;521;1604939
221115;000000;522.2;528.6;472.2;497.8;3067972
221116;000000;501.2;512;495.6;508;891803
221117;000000;508.2;518.6;495.8;505.2;929288
221118;000000;504.8;510.8;498;502.4;613419
221121;000000;502;502;481.6;489.8;1000915
221122;000000;489;506.8;486.4;501.2;1083177
221123;000000;501.2;509;496;505.6;753308
221124;000000;505.8;510.6;501.2;506.8;486167
221125;000000;505.4;507;497.2;498.8;348327
221128;000000;495.4;500.2;490.4;495.8;518310
221129;000000;497;502.8;496.6;499.4;271460
221130;000000;499.2;510;496.2;506.4;297145
221201;000000;508;509;498.2;501.8;318801
221202;000000;502.2;502.2;492.2;496.6;371943
221205;000000;495.8;503.4;492.2;498.2;364006
221206;000000;498.8;499.6;470;487.8;480206
221207;000000;486.6;486.8;477.6;484.6;494847
221208;000000;485.6;488;471.4;474.4;617968
221209;000000;474;482.8;470.2;471.2;341658
221212;000000;471.4;474.2;460.2;468.2;365274
221213;000000;469.6;470;458;463.6;355933
221214;000000;463.6;463.6;438.4;443;978986
221215;000000;442;448;428;441.2;1088465
221216;000000;441.2;446.8;438;442.6;313272
221219;000000;443;443.4;428;433.4;762038
221220;000000;430;452.2;428.8;449.4;828594
221221;000000;454.8;455;434;440;782554
221222;000000;440;462.6;436;460.8;820467
221223;000000;459.4;469;448.6;451;962788
221226;000000;451.6;457.6;445;452.6;454010
221227;000000;452.8;457.2;449;453.2;412757
221228;000000;453.6;453.6;438.4;440.6;432264
221229;000000;440.6;446.4;437.2;441.6;361906
221230;000000;440;442.6;432.6;437;385600
230103;000000;438.4;454.6;435.8;446.8;323209
230104;000000;448;459.4;442.6;451.2;343188
230105;000000;452.4;456.4;450;450.6;279101
230106;000000;451;451;442.4;446.6;153993
230109;000000;449;453.4;446.6;451;189917
230110;000000;450.4;451;445.8;449.8;174675
230111;000000;450.8;466;450;462.8;846312
230112;000000;463.4;472;457;469.4;469198
230113;000000;469.6;476.4;466;473.4;561277
230116;000000;479.6;491.8;476.4;489.8;944993
230117;000000;490.6;492;471;474.2;940555
230118;000000;475.4;483.2;465;476.8;593846
230119;000000;475.8;480;466.8;467.6;380726
230120;000000;468;472.2;461;468.2;272735
230123;000000;469.8;482.8;469;482;583967
230124;000000;484.2;484.8;473;474.4;463506
230125;000000;472.6;478.4;471;478.4;296007
230126;000000;479;480;474;476.2;162368
230127;000000;476;480;468.2;475;331919
230130;000000;477.8;483.2;474.2;482.2;412194
230131;000000;483.2;492.6;482.2;488.2;942039
230201;000000;490.6;497;480.2;488.8;933252
230202;000000;493.8;501;486.6;492;606076
230203;000000;491.6;491.6;481.6;485.2;342072
230206;000000;486.8;495;485.6;493.4;354841
230207;000000;494.4;499.4;487.2;490.8;464387
230208;000000;491;491.8;480.8;487.6;418853
230209;000000;487.6;487.6;476;482;362269
230210;000000;480;482.2;478.2;481;168540
230213;000000;483.2;490.8;481.2;482.4;382081
230214;000000;483.2;505;482.6;485.6;2532383
230215;000000;483;483.4;451;460;2304801
230216;000000;462;468.8;452;456.4;746927
230217;000000;455.2;461;451.2;456.4;441607
230220;000000;460;460.6;446;456.4;580032
230221;000000;459.8;479.8;457.2;468.2;940762
230222;000000;470;470.4;463.2;465.4;229008
230224;000000;465;473.6;464.4;473.4;413107
230227;000000;461.8;479.4;452.2;476.6;827063
230228;000000;479.4;482.2;471;475.6;496215
230301;000000;479;490.8;476;487.2;1281185
230302;000000;488;488.6;468;475.2;842870
230303;000000;477;481.8;476.6;479.8;315754
230306;000000;483.4;490;482.2;489.8;351951
230307;000000;490.6;492.8;483.2;486.8;287812
230309;000000;486.6;489.6;479;488.6;448156
230310;000000;486.2;487.8;481.8;485.6;312745
230313;000000;485.8;502.2;485.8;497.8;1170453
230314;000000;499.6;514;498;507.2;1395003
230315;000000;508;512;497.6;501.2;1090501
230316;000000;502;507.2;477.4;485.2;1906856
230317;000000;486.2;490.4;479.2;482.4;726238
230320;000000;482.4;485.8;475;484.2;743351
230321;000000;484.6;488;476;480.6;601784
230322;000000;480.2;481;475.2;478;259933
230323;000000;477.8;480.4;477.2;478;117773
230324;000000;479.8;480;477.4;478.8;175337
230327;000000;479.4;486;479;485.6;413718
230328;000000;489;491.6;480.2;483.2;529968
230329;000000;484.8;485.6;480.2;483.4;327857
230330;000000;484;487.6;481.2;485.6;299018
230331;000000;487;487.4;477;480.8;542157
230403;000000;482.6;485.2;476.4;481.6;339574
230404;000000;482;482.2;468;471.4;1185589
230405;000000;472;472;463.4;467.8;764831
230406;000000;470.4;470.8;461.6;464;775746
230407;000000;464;465.4;459;461.2;830905
230410;000000;461.6;478.8;461;478.6;1485963
230411;000000;480;484;463;467;1686681
230412;000000;469;480;465.2;474.4;826071
230413;000000;475.2;477.6;467.6;470.6;341612
230414;000000;471.2;471.6;467.2;471.6;246676
230417;000000;475;477.8;471;476.4;452964
230418;000000;478.8;485.6;474;484.6;1162746
230419;000000;485.6;486.6;446;471.6;1290941
230420;000000;474.4;480.8;466.2;479.6;738015
230421;000000;480.2;484;477.6;480.6;719070
230424;000000;481;485.8;475;478.8;578447
230425;000000;479.4;480.8;476;478.6;332055
230426;000000;478.6;493.4;477;487.6;1740177
230427;000000;489.8;501.8;486;501.8;2432646
230428;000000;503;506.4;490.8;496.6;1221158
230502;000000;497.8;504.2;476;484.2;1183890
230503;000000;485;485.6;462.8;462.8;1071704
230504;000000;465;475.8;464;472.2;425356
230505;000000;473.2;489.2;470;474.6;1848210
230508;000000;477.4;481.2;465.2;467;296918
230510;000000;471;489.8;471;488.4;1133592
230511;000000;490.4;494.6;467;479;1385822
230512;000000;482;488;475.2;486.2;642605
230515;000000;492.4;516.8;490.4;516.6;4163884
230516;000000;518.2;518.6;507.2;512.4;1438253
230517;000000;512.8;514.8;505.2;512;715259
230518;000000;512.8;518;507.8;509.6;1117959
230519;000000;509.8;544.4;507.2;540.4;4424006
230522;000000;548.2;553;522.8;534.8;2321333
230523;000000;538;540.4;523.4;532.4;917774
230524;000000;535;546.6;528;543;1233677
230525;000000;544;544.8;526.4;541.6;1105784
230526;000000;541.6;561.4;537.2;559.4;2518166
230529;000000;563.6;596.2;561.4;591.6;3519629
230530;000000;585;594.6;565.6;573;2329803
230531;000000;570;582.6;561.8;574.8;1403758
230601;000000;575.4;584.4;568;572.4;1155480
230602;000000;576;623.4;573.2;618.6;3489242
230605;000000;621.6;652;606;612;6056686
230606;000000;609.6;637.4;592.2;629.8;3516366
230607;000000;634;642.8;626.4;633.6;1995719
230608;000000;634;648.4;628;641.4;1737511
230609;000000;644;647.8;632.2;635.8;1109588
230613;000000;637.8;640;623.4;634.4;1357130
230614;000000;638;638.2;627;630;700458
230615;000000;629.8;632.8;620.2;623.8;970887
230616;000000;624.4;626.8;611.2;618.8;1252616
230619;000000;623;630;615.6;621.6;908896
230620;000000;622.6;631;605.2;628.2;1569001
230621;000000;629;644;626.2;641.4;2002588
230622;000000;641.6;647;622.2;623.2;1234540
230623;000000;624;651;607;613.8;4988362
230626;000000;627.6;633.4;590;617.2;2903374
230627;000000;620;635;617.8;626.6;1270402
230628;000000;630.4;634;620.8;625.2;715335
230629;000000;625.8;627.6;621.2;622.6;390056
230630;000000;623;624.8;610;613;626631
230703;000000;612.8;617.6;605.4;610.2;573920
230704;000000;610.2;615;598.6;602.8;820911
230705;000000;605;611;602.6;605.2;530427
230706;000000;607.6;613.8;603.2;607;427386
230707;000000;606;609;602.4;605.8;335032
230710;000000;606.6;620;606;616;772116
230711;000000;617.8;623;610.6;622.8;601418
230712;000000;624.4;632.8;620.4;628.6;1054466
230713;000000;629.6;640.8;617.4;640.6;1902513
230714;000000;640.8;664;638;661.4;4699556
230717;000000;656;685.8;650;684.6;3371700
230718;000000;684.8;688;671.8;676.8;1674138
230719;000000;675.4;678.6;665.2;669.2;977117
230720;000000;668.2;680;655.2;658.6;1976860
230721;000000;660.2;671.8;657.6;671.4;986001
230724;000000;671.6;687;668;681.6;1467660
230725;000000;684.4;684.8;674;679.8;789920
230726;000000;679.8;679.8;670.8;676.2;667187
230727;000000;678.6;701;676.4;697.4;2682612
230728;000000;698.6;723;697;721.4;2348168
230731;000000;724.6;734;710.6;716.6;2468919
230801;000000;718.8;738;711.2;729.6;2064593
230802;000000;729.6;737.6;712;723;1184575
230803;000000;724;752;717.2;747.8;1935435
230804;000000;753.2;767.8;680.6;729.8;4320157
230807;000000;733.6;753;706.2;721.8;2287565
230808;000000;721.8;734;697;731;2148698
230809;000000;734;783;725.8;782;2992967
230810;000000;795;799.8;750.6;761.6;5595192
230811;000000;760;783;756;772.2;4898968
230814;000000;778;779;732;734.4;2753360
230815;000000;730.4;760;720;737.8;1866905
230816;000000;736.6;746.6;701.2;709.8;2885343
230817;000000;718.2;721.8;706.8;719.8;1443005
230818;000000;720;728.6;710.4;724.4;994285
230821;000000;730.2;756.6;728;754.6;1872331
230822;000000;755.4;757.2;737.8;743;1232268
230823;000000;746.6;746.8;706.8;712.4;3159082
230824;000000;721;734.4;715.8;730.2;1007265
230825;000000;731.6;736.8;720.2;725;770047
230828;000000;725.4;735;724;735;687122
230829;000000;735.2;739.8;724.2;729;844745
230830;000000;729;733.8;721;730;636120
230831;000000;730;751;726.4;746.6;1682984
230901;000000;746.8;753.6;737.2;740.4;699311
230904;000000;747.8;772.4;745.6;769.6;2473989
230905;000000;768.2;771.8;752.4;761.4;1570560
230906;000000;761.2;761.6;742;748.2;1117002
230907;000000;748.2;752.6;715.2;730.2;2123052
230908;000000;731.4;739.8;710;717.6;1107076
230911;000000;719.8;732.8;657.6;663;4906998
230912;000000;662.8;700.2;659.2;682.8;3465189
230913;000000;680;681.2;636.8;645;3204480
230914;000000;644;649.6;627.2;640.8;1642274
230915;000000;632;656.6;631.8;645.2;760832
230918;000000;647;669;646;666;1025269
231020;000000;599.8;642.6;550;619.6;20702828
231023;000000;620;642.8;611;619.6;10133990
231024;000000;620.4;622.4;606.4;611;3155040
231025;000000;610.8;611.8;592.2;595.2;4005976
231026;000000;596.2;608;586;590.2;2952969
231027;000000;590.2;593.4;575.4;578;2730224
231030;000000;579.8;601.2;574.6;589.8;3471042
231031;000000;589.8;592.8;576;577.8;2256756
231101;000000;580.8;587;578;586;1155012
231102;000000;589;599;579;587.4;2640224
231103;000000;590.8;621.6;588;615.6;6436642
231106;000000;619.2;635;619;632.4;4067938
231107;000000;634.2;636;620.8;630;2991302
231108;000000;633.4;633.4;609.2;617.6;3521624
231109;000000;620.2;626.2;601.4;604.4;4247709
231110;000000;607;607.8;584;593;3853324
231113;000000;598;609.8;593;608;3316883
231114;000000;608.8;611.8;595.4;598.2;2385166
231115;000000;597.6;608;595;607;2326776
231116;000000;607;622.2;603.6;604;4094178
231117;000000;605;620.8;601;614.8;2886937
231120;000000;615.2;633;615.2;628.8;3162101
231121;000000;629.2;640.8;625.2;636.4;3016168
231122;000000;638;651.8;635.2;639.2;3199822
231123;000000;640;642;622.4;627.8;1761456
231124;000000;628.2;632.8;617.4;626.2;1381693
231127;000000;624.8;625;611.2;613.6;1891743
231128;000000;614.2;632;612.8;631;1592004
231129;000000;633;644;620;625.8;1787913
231130;000000;625.4;627;612;613.4;1345445
231201;000000;613.8;619.6;600.6;602.4;1319460
231204;000000;602.2;611.2;587.2;595.4;1504009
231205;000000;599.8;606.2;593;601.4;956077
231206;000000;601.8;605;580.6;582.4;1130301
231207;000000;582.2;587.8;563.2;580;2121739
231208;000000;581;588;572;573.6;839384
231211;000000;574.2;575;536.8;539.8;2738980
231212;000000;541.6;546.8;520.2;534.4;2766920
231213;000000;534.6;563;532.8;554.8;2044959
231214;000000;559.8;564;545;545;952030
231215;000000;545.2;573.4;543;566.8;1398066
231218;000000;571.6;586;557;583;1676024
231219;000000;583;588;570.8;578;983272
231220;000000;578.8;583.6;575.2;576.2;641082
231221;000000;575.8;577.8;562;563.6;1141859
231222;000000;564.8;578;563.6;565.4;942836
231225;000000;567.8;572.4;558.2;563;1170014
231226;000000;564;565.2;551;553.2;1521063
231227;000000;555;562.8;551.6;553.4;1401086
231228;000000;553.2;567;553.2;564;1520550
231229;000000;566;572.2;554.2;556.4;1190247
